loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
9598,3,Not Graduate,No,3556685,14900000,20,339,3400000,7600000,8300000,4900000,Rejected
8312,1,Not Graduate,No,5899573,21400000,20,603,1100000,7100000,12700000,2900000,Approved
8426,3,Not Graduate,No,2194025,6700000,20,629,900000,1200000,8900000,2500000,Approved
3777,1,Graduate,No,7671923,23900000,6,300,2600000,15300000,23000000,10900000,Approved
6276,0,Graduate,No,7021769,20300000,12,862,12900000,2900000,22400000,6200000,Approved
8570,5,Graduate,Yes,2485034,5800000,8,392,5500000,400000,7200000,2900000,Rejected
6738,3,Not Graduate,Yes,9150231,26900000,18,300,13100000,3700000,18900000,11400000,Rejected
501,2,Graduate,No,196337,700000,10,826,400000,200000,800000,200000,Approved
3460,5,Not Graduate,Yes,5211891,11800000,20,686,14300000,5100000,15500000,4500000,Approved
4380,3,Graduate,Yes,2830856,7200000,20,704,3300000,2700000,4500000,1600000,Approved
5764,5,Not Graduate,Yes,5111395,14400000,14,678,9100000,600000,15500000,2300000,Approved
7646,4,Not Graduate,Yes,6595313,13900000,6,520,9300000,5100000,18100000,6100000,Rejected
3992,0,Graduate,No,3471675,7800000,16,341,6400000,3000000,13700000,4900000,Rejected
7261,1,Graduate,No,3837985,12300000,20,595,6800000,1000000,20200000,4700000,Approved
8870,0,Graduate,Yes,2989448,6300000,4,398,1400000,0,3200000,4100000,Rejected
1317,0,Graduate,Yes,5986462,19900000,20,736,4500000,3700000,12700000,7100000,Approved
1281,1,Graduate,No,3085842,7400000,20,462,8400000,1200000,9200000,4500000,Rejected
4959,0,Not Graduate,No,4609090,12600000,6,400,5300000,700000,12800000,3000000,Rejected
6491,0,Graduate,Yes,297936,1400000,6,778,3400000,3400000,900000,1300000,Approved
1421,1,Graduate,Yes,9175638,18800000,10,772,4100000,9400000,22900000,7500000,Approved
678,1,Graduate,No,6545901,23100000,20,716,11400000,8500000,25700000,7900000,Approved
1824,2,Graduate,Yes,6208184,24600000,10,439,7700000,2200000,13000000,6900000,Rejected
4426,1,Not Graduate,No,1529894,12900000,6,793,2100000,1500000,5800000,1300000,Approved
4046,3,Graduate,No,1089651,2100000,10,712,2900000,2000000,2500000,900000,Approved
133,3,Not Graduate,Yes,1778248,3600000,20,440,600000,500000,5400000,2600000,Rejected
4606,4,Graduate,Yes,6462895,19500000,16,390,700000,5600000,19900000,9800000,Rejected
7662,2,Not Graduate,No,4754097,12000000,4,520,13700000,5200000,17100000,5900000,Rejected
3164,3,Not Graduate,Yes,9737870,26700000,12,525,22200000,15900000,36800000,6600000,Approved
8334,5,Graduate,No,3852247,7800000,10,334,4900000,1100000,12500000,3500000,Rejected
2116,3,Graduate,No,2185023,6400000,4,300,1400000,2100000,4300000,1500000,Rejected
4340,2,Not Graduate,Yes,3842404,10500000,16,461,1400000,1300000,18800000,2000000,Rejected
4274,0,Not Graduate,Yes,7490331,20900000,8,796,7800000,7300000,19400000,8000000,Approved
5656,4,Not Graduate,No,5288010,10000000,8,367,9700000,5200000,16300000,3900000,Rejected
156,5,Not Graduate,No,5021774,11200000,10,676,9100000,500000,14000000,4600000,Approved
9874,1,Graduate,No,8539201,22600000,16,381,15400000,13200000,22400000,6700000,Rejected
2101,3,Not Graduate,No,4548733,16400000,8,508,1800000,5600000,12200000,3900000,Rejected
5677,3,Graduate,No,4520850,10300000,20,515,2000000,1600000,20400000,2200000,Rejected
6139,2,Graduate,No,2324776,4700000,18,559,4100000,3900000,2900000,2700000,Approved
1939,4,Graduate,Yes,1221094,4800000,4,727,2800000,900000,3000000,600000,Approved
3347,4,Graduate,No,9504880,33300000,20,344,20600000,5600000,32200000,7200000,Rejected
9499,3,Not Graduate,No,8202506,30100000,8,696,25400000,7600000,25000000,8000000,Approved
1874,2,Not Graduate,No,4530114,14500000,20,473,7900000,200000,13500000,4800000,Rejected
6601,2,Not Graduate,Yes,8557795,28700000,20,646,10700000,4300000,22000000,6900000,Approved
9284,4,Not Graduate,No,5569110,15700000,20,803,20600000,5500000,12600000,4100000,Approved
597,3,Not Graduate,Yes,6131094,14600000,4,639,18300000,8400000,16800000,6600000,Approved
3544,3,Not Graduate,No,3477552,13700000,6,414,5200000,2800000,13000000,4400000,Approved
3941,4,Graduate,No,9262732,26100000,18,598,11700000,10500000,21100000,10700000,Approved
2720,1,Graduate,No,8830935,20200000,8,602,24200000,16100000,17600000,11900000,Approved
6848,3,Not Graduate,No,6217521,18900000,14,484,2800000,4700000,9500000,6200000,Rejected
9718,1,Graduate,No,3866639,13900000,10,409,10400000,4500000,8100000,3300000,Rejected
7949,1,Graduate,No,5725648,12300000,14,640,600000,5800000,13400000,4100000,Approved
7593,5,Not Graduate,No,8270928,24600000,6,728,8100000,10700000,33600000,6600000,Approved
5337,4,Not Graduate,Yes,4573571,17600000,4,580,9900000,3700000,12300000,2800000,Approved
8635,1,Graduate,No,8244317,19100000,4,729,11400000,9500000,26000000,8200000,Approved
6860,5,Not Graduate,Yes,8725318,24500000,12,747,3100000,2600000,22800000,11500000,Approved
1317,0,Graduate,Yes,6102413,19900000,20,736,4500000,3700000,12700000,7100000,Approved
3092,1,Graduate,Yes,4955819,12500000,20,579,4100000,100000,12200000,7400000,Approved
356,5,Not Graduate,No,7579885,24100000,20,696,21900000,11500000,22900000,7200000,Approved
8518,3,Graduate,No,6465021,10100000,18,759,10600000,200000,14300000,6600000,Approved
1534,4,Not Graduate,No,2749934,6100000,18,652,100000,3300000,6500000,3800000,Approved
6751,3,Not Graduate,No,3631043,7800000,20,341,700000,1400000,11400000,3300000,Rejected
1671,4,Not Graduate,Yes,1596290,4400000,20,357,1700000,300000,5200000,1900000,Rejected
7940,3,Graduate,Yes,5426174,12900000,20,562,10600000,5900000,18500000,5800000,Approved
620,3,Graduate,No,9037372,25400000,10,563,19400000,12100000,18800000,4500000,Approved
9209,5,Graduate,No,8025007,17300000,20,647,6000000,10200000,22200000,3500000,Approved
1150,4,Not Graduate,Yes,3743379,7400000,14,338,4800000,6800000,10500000,4400000,Rejected
1384,4,Not Graduate,No,1717138,4900000,20,818,4800000,2200000,6200000,1800000,Approved
4130,1,Not Graduate,No,8055687,20800000,20,513,10000000,9700000,29900000,10600000,Rejected
7795,4,Graduate,Yes,2555660,6900000,20,359,5200000,900000,3300000,2500000,Rejected
2653,2,Graduate,Yes,6957914,18900000,10,559,13000000,13600000,20600000,5000000,Approved
3236,4,Graduate,No,5440513,11600000,14,449,1800000,2400000,20100000,5600000,Rejected
5967,4,Not Graduate,No,2872312,10300000,6,430,500000,1000000,6500000,2400000,Rejected
8094,0,Not Graduate,Yes,393950,1100000,16,722,1700000,200000,1300000,0,Approved
9001,0,Not Graduate,No,7559034,19600000,14,794,9800000,1900000,17100000,9200000,Approved
2973,2,Graduate,No,4896795,18500000,10,467,12900000,5000000,10200000,5800000,Rejected
7925,4,Graduate,No,2137318,11300000,20,527,3200000,4900000,6700000,1900000,Approved
3749,0,Not Graduate,Yes,2996555,11000000,18,306,8000000,4500000,6600000,2400000,Rejected
6170,0,Not Graduate,No,3092427,4700000,12,300,4100000,6300000,10100000,2700000,Rejected
4221,0,Graduate,No,8408727,31000000,6,758,19000000,13300000,30600000,6900000,Approved
3342,4,Not Graduate,Yes,1191619,4100000,18,560,900000,900000,2300000,900000,Approved
419,0,Graduate,No,3124361,9300000,8,638,1300000,1400000,8100000,3800000,Approved
7878,3,Graduate,Yes,2207600,5300000,18,659,3800000,3400000,2300000,1100000,Approved
7587,1,Not Graduate,Yes,5088536,6900000,4,802,2500000,9700000,17100000,7100000,Approved
391,0,Not Graduate,Yes,7090879,19800000,14,633,12700000,8100000,25000000,7300000,Approved
4673,2,Not Graduate,No,9148558,33200000,20,692,17300000,16000000,26700000,7200000,Approved
5611,4,Graduate,No,7663857,15200000,16,863,8000000,10500000,18100000,7900000,Approved
5879,1,Not Graduate,No,5791897,21900000,18,819,6800000,16500000,18500000,4000000,Approved
1843,0,Not Graduate,No,2119500,5900000,16,377,4400000,0,4800000,1000000,Rejected
150,5,Graduate,No,1963764,6200000,20,377,4000000,2100000,7200000,1100000,Rejected
8073,3,Not Graduate,Yes,2019650,7300000,12,601,5700000,10200000,8000000,4700000,Approved
4420,2,Not Graduate,Yes,5064240,9900000,12,826,3700000,1200000,18800000,11200000,Approved
7197,2,Not Graduate,Yes,6449679,13000000,12,786,13000000,3100000,23000000,5200000,Approved
3181,4,Graduate,No,3180059,12200000,16,658,-100000,1100000,7500000,2900000,Rejected
2645,2,Not Graduate,Yes,4036539,11400000,16,480,8100000,7500000,10100000,5500000,Rejected
5935,1,Not Graduate,Yes,2024633,8900000,8,609,1100000,3000000,15000000,2600000,Approved
3450,1,Graduate,Yes,6879119,16000000,6,529,13000000,8600000,26600000,7900000,Approved
3750,0,Not Graduate,No,7752036,26200000,20,820,14200000,14700000,27400000,6300000,Approved
4611,3,Not Graduate,Yes,5268600,16400000,4,378,3800000,2700000,15400000,6100000,Rejected
762,5,Graduate,No,4664725,10500000,10,733,3900000,4300000,15800000,2900000,Approved
9899,0,Graduate,Yes,4317134,17300000,18,613,1400000,3400000,17800000,5500000,Approved
3022,4,Graduate,Yes,8080240,29600000,12,432,6700000,6700000,21400000,11000000,Rejected
5787,3,Graduate,Yes,8989727,26000000,12,626,3200000,16600000,30300000,9600000,Approved
386,3,Not Graduate,No,3204112,10800000,6,808,2600000,1000000,8700000,2600000,Approved
2801,1,Graduate,No,5124959,15000000,14,769,3200000,7200000,16500000,5100000,Approved
440,3,Graduate,Yes,9572224,20600000,4,706,13400000,3800000,20700000,9200000,Approved
182,0,Graduate,Yes,905167,2200000,18,541,100000,700000,2000000,600000,Approved
8614,4,Not Graduate,Yes,5338004,19000000,16,610,9700000,1000000,20700000,5700000,Approved
2333,3,Graduate,Yes,7770986,23100000,10,782,2900000,9800000,20400000,7000000,Approved
7762,0,Graduate,Yes,897800,6100000,12,786,3000000,1200000,2300000,800000,Approved
5506,4,Not Graduate,Yes,7550762,25300000,14,813,16200000,10000000,23200000,6700000,Approved
9160,1,Not Graduate,Yes,1197694,2500000,16,374,2400000,500000,1900000,3200000,Rejected
619,3,Not Graduate,Yes,2003363,6900000,8,809,2200000,2800000,6400000,3000000,Approved
9830,4,Graduate,Yes,3183988,12000000,20,300,8700000,14500000,8200000,2500000,Rejected
5772,1,Not Graduate,No,1518953,6600000,14,428,100000,100000,3900000,1100000,Rejected
5046,3,Not Graduate,Yes,5046701,19400000,8,314,1000000,1500000,12900000,4500000,Rejected
1722,3,Not Graduate,Yes,3055245,11400000,18,537,3600000,3600000,7200000,3100000,Approved
4521,2,Graduate,Yes,9710061,37700000,16,644,15300000,16200000,37900000,13200000,Approved
909,4,Not Graduate,No,3474537,10200000,14,308,7600000,6400000,8100000,3400000,Rejected
3244,1,Not Graduate,No,8859781,30200000,20,872,17100000,7900000,28700000,11100000,Approved
1588,5,Graduate,Yes,5298763,17800000,18,480,9200000,8500000,14600000,4100000,Rejected
8248,4,Graduate,Yes,9362828,27000000,16,533,4900000,16100000,36900000,10400000,Approved
9574,4,Graduate,No,787922,5900000,10,808,2100000,300000,2100000,1800000,Approved
7271,5,Not Graduate,No,1382523,3900000,20,686,5700000,0,7300000,1400000,Approved
2231,4,Graduate,Yes,5895714,15800000,16,503,6300000,100000,21400000,8700000,Rejected
7285,2,Graduate,Yes,6315528,18500000,6,624,7400000,5800000,16300000,7500000,Approved
7780,4,Graduate,Yes,6978570,19000000,20,397,11000000,2700000,17100000,10600000,Rejected
9695,1,Graduate,No,712239,3100000,16,647,0,100000,4600000,300000,Approved
6570,2,Graduate,Yes,1621652,1700000,14,871,12100000,1400000,7000000,3100000,Approved
5057,2,Not Graduate,Yes,1709296,8400000,20,676,4300000,1200000,5100000,1500000,Approved
2463,0,Not Graduate,Yes,8220537,31500000,10,378,11500000,8800000,19000000,6100000,Rejected
63,5,Not Graduate,Yes,8792984,28900000,8,340,24400000,8600000,27400000,4700000,Rejected
679,4,Not Graduate,Yes,4444748,16600000,16,864,800000,1400000,14900000,5900000,Approved
632,2,Not Graduate,No,9074964,29200000,10,583,10800000,5200000,33500000,11700000,Approved
6882,2,Not Graduate,No,7106754,18300000,18,453,7600000,4000000,22400000,6200000,Rejected
5024,4,Not Graduate,Yes,7087078,23600000,10,868,15500000,4400000,19800000,5200000,Approved
9435,1,Graduate,No,1382096,1200000,12,421,600000,0,2300000,1900000,Rejected
5038,2,Not Graduate,No,6649703,21200000,20,309,7900000,7500000,13700000,3300000,Rejected
86,2,Graduate,No,6786017,21200000,18,414,17100000,4700000,23300000,3600000,Rejected
8912,3,Not Graduate,No,8787211,28700000,12,775,11900000,11900000,25300000,5200000,Approved
1892,5,Graduate,No,6753245,17700000,8,457,3200000,10400000,18500000,5700000,Rejected
8003,1,Graduate,Yes,7784667,22700000,14,546,1800000,6600000,22900000,7300000,Approved
2663,3,Graduate,No,4188874,12500000,20,350,1300000,5100000,10900000,2400000,Rejected
5986,3,Graduate,No,3254375,10600000,10,404,9200000,2300000,2800000,1700000,Rejected
3881,3,Not Graduate,No,9167734,19300000,14,671,26200000,7700000,30100000,13300000,Approved
6654,3,Not Graduate,Yes,3718969,7300000,16,433,2200000,1200000,9800000,4900000,Rejected
9604,1,Not Graduate,Yes,2714717,7300000,10,364,7200000,2800000,9700000,1400000,Rejected
1552,0,Graduate,No,2875888,7800000,10,342,700000,3700000,7700000,3600000,Rejected
6794,4,Not Graduate,No,3467962,15600000,10,596,1900000,3600000,9800000,2500000,Approved
7296,3,Graduate,Yes,2526937,12500000,20,300,8200000,2300000,6100000,2900000,Rejected
6646,4,Not Graduate,No,7129637,21100000,6,619,6800000,600000,19400000,4200000,Approved
2159,2,Graduate,No,2502230,8700000,6,659,0,600000,9700000,2600000,Approved
7187,3,Graduate,Yes,2615705,7700000,8,368,5600000,6500000,4900000,3600000,Rejected
7191,4,Graduate,Yes,9274272,26700000,20,864,15000000,8000000,31600000,11400000,Approved
9100,1,Not Graduate,Yes,9149024,34800000,12,701,25500000,11000000,31600000,11000000,Approved
9008,2,Graduate,Yes,8206516,23100000,8,479,14300000,12500000,20300000,8200000,Rejected
8845,4,Not Graduate,No,3060543,10000000,6,851,4700000,2400000,12600000,2000000,Approved
6537,2,Graduate,Yes,6126322,20900000,16,753,13000000,3800000,14300000,3700000,Approved
9030,1,Not Graduate,Yes,6578987,19900000,14,643,2400000,6800000,19200000,6800000,Approved
656,3,Not Graduate,No,9470300,20400000,16,351,2300000,6600000,25900000,8400000,Rejected
5201,2,Not Graduate,No,5881742,11100000,12,465,3000000,8900000,12200000,3700000,Rejected
2290,0,Not Graduate,Yes,4532356,16900000,10,748,6300000,6800000,14000000,6000000,Approved
9872,0,Not Graduate,Yes,1293954,1500000,10,352,0,4900000,4700000,2000000,Rejected
4806,1,Not Graduate,No,8368905,29800000,4,580,5900000,14200000,27900000,9100000,Approved
534,2,Graduate,Yes,1711419,4300000,8,740,5000000,1500000,3400000,900000,Approved
4010,4,Not Graduate,No,202749,500000,18,740,600000,100000,600000,100000,Approved
1284,3,Not Graduate,No,3194571,9200000,16,418,3300000,1100000,7200000,4500000,Rejected
1190,4,Graduate,No,9758765,27500000,20,654,23400000,7500000,37800000,6300000,Approved
6981,4,Not Graduate,No,4685276,13500000,8,387,1400000,700000,15600000,4300000,Rejected
5565,0,Not Graduate,Yes,2441842,9100000,10,669,9400000,500000,4400000,2200000,Approved
8533,3,Not Graduate,No,5386180,11100000,8,747,1700000,400000,23000000,2700000,Approved
3090,3,Not Graduate,No,9589186,22200000,10,546,4400000,8600000,24400000,10500000,Approved
1868,4,Not Graduate,Yes,6248206,18300000,6,875,16900000,3400000,15300000,6400000,Approved
1609,5,Not Graduate,No,5484954,21200000,6,557,12100000,8300000,17100000,3100000,Approved
3591,3,Not Graduate,Yes,3984623,11600000,8,514,5900000,2600000,12100000,4700000,Rejected
2583,0,Graduate,No,6880887,21700000,20,705,17500000,1300000,18600000,3600000,Approved
8850,2,Graduate,Yes,606659,1700000,4,524,500000,0,1000000,700000,Rejected
3393,2,Not Graduate,No,394199,1500000,6,718,700000,500000,1200000,300000,Approved
538,1,Graduate,No,5802761,15200000,4,522,17100000,2000000,14700000,3600000,Rejected
2516,2,Not Graduate,Yes,5643084,20500000,20,556,15200000,7800000,11400000,8500000,Approved
1843,0,Not Graduate,No,2137147,5900000,16,377,4400000,0,4800000,1000000,Rejected
4813,3,Not Graduate,No,8628647,19300000,6,776,19300000,3600000,23900000,7500000,Approved
2010,4,Graduate,No,710223,1800000,10,849,1600000,1000000,1300000,300000,Approved
352,2,Graduate,No,7297933,28700000,16,609,5900000,3800000,21200000,10800000,Approved
2784,5,Graduate,Yes,3343555,11300000,20,846,6500000,3900000,9700000,2400000,Approved
4558,3,Graduate,No,6793657,20000000,8,862,10000000,2700000,20700000,5500000,Approved
5964,5,Graduate,Yes,6261185,12600000,18,679,11800000,8600000,15000000,3300000,Approved
6031,2,Not Graduate,Yes,6134332,18900000,12,703,12700000,7500000,29200000,8500000,Approved
1786,4,Not Graduate,No,7121371,18900000,18,346,6600000,14100000,18900000,4900000,Rejected
2064,5,Not Graduate,Yes,2738585,8700000,20,662,2600000,1200000,9000000,1300000,Approved
4378,3,Not Graduate,No,497712,2400000,18,383,0,1000000,800000,1000000,Rejected
6863,3,Not Graduate,Yes,912757,2400000,20,805,2100000,700000,1600000,900000,Approved
6239,4,Not Graduate,Yes,2945936,13700000,16,340,900000,7100000,12000000,4500000,Rejected
4827,1,Not Graduate,Yes,2192959,7900000,20,549,1000000,200000,4000000,5600000,Approved
4118,1,Graduate,Yes,3569116,13100000,12,452,3200000,6200000,7500000,3100000,Rejected
6599,2,Not Graduate,Yes,8626710,24000000,20,856,23300000,5400000,31400000,11200000,Approved
7637,1,Not Graduate,Yes,1573996,3500000,20,676,500000,1900000,11600000,300000,Approved
7238,0,Not Graduate,No,2358819,5400000,8,676,2300000,500000,4600000,3200000,Approved
8631,4,Graduate,No,1210382,900000,8,383,1800000,800000,1400000,1600000,Rejected
1587,5,Graduate,No,6347114,21500000,18,703,300000,5200000,17400000,9600000,Approved
9572,2,Graduate,Yes,8461248,21200000,12,472,5800000,14900000,26400000,7500000,Rejected
5911,0,Not Graduate,No,8698185,26700000,10,632,14400000,9100000,29200000,10300000,Approved
1891,5,Graduate,No,9762762,24600000,4,505,24200000,12800000,20400000,13000000,Rejected
3043,3,Not Graduate,No,6215067,14800000,12,467,6700000,3500000,17900000,6100000,Rejected
2640,3,Not Graduate,No,7496777,19100000,16,737,14800000,15000000,23500000,7300000,Approved
805,2,Not Graduate,Yes,789864,2100000,8,701,2000000,0,2600000,600000,Approved
4087,5,Not Graduate,Yes,1913411,4900000,6,417,3200000,2100000,5800000,900000,Rejected
8270,2,Graduate,Yes,7217589,17000000,20,394,10600000,3400000,28100000,9000000,Rejected
3167,5,Graduate,No,3256477,11800000,18,820,6000000,1500000,9200000,2600000,Approved
7769,2,Not Graduate,Yes,6897554,15800000,16,801,12100000,2700000,14600000,7600000,Approved
9171,4,Graduate,No,2269018,9400000,10,394,600000,2500000,5300000,1400000,Rejected
9618,3,Graduate,Yes,1971787,8500000,4,667,3600000,1500000,9100000,4700000,Approved
5333,2,Graduate,Yes,9071841,24800000,20,347,17700000,6900000,32200000,7000000,Rejected
1228,5,Graduate,Yes,7404216,26500000,14,487,16500000,2900000,23700000,6000000,Rejected
7816,1,Not Graduate,No,3134699,14600000,20,625,2800000,1500000,14900000,4900000,Approved
8396,5,Graduate,No,9812074,27800000,4,328,14600000,900000,29400000,12100000,Rejected
1420,2,Graduate,No,9064635,21700000,14,524,25500000,11000000,34700000,12200000,Rejected
8027,1,Graduate,No,5412585,19100000,20,738,4500000,10300000,7700000,1800000,Approved
3438,3,Not Graduate,Yes,201058,700000,20,501,400000,100000,500000,0,Rejected
5502,5,Graduate,Yes,1204418,3200000,20,431,900000,300000,5600000,1100000,Rejected
9475,3,Graduate,No,1398285,5800000,18,369,0,400000,2200000,600000,Rejected
382,0,Graduate,No,5216060,17900000,8,653,4700000,3900000,14400000,3600000,Approved
7200,3,Graduate,No,7612901,23300000,16,764,9000000,9100000,21300000,5600000,Approved
2296,3,Graduate,Yes,6408631,21000000,4,788,3900000,10900000,20500000,4400000,Approved
8385,5,Not Graduate,Yes,4264127,11700000,18,747,6700000,2700000,10600000,5300000,Approved
9266,5,Not Graduate,No,1906754,8900000,14,651,2000000,900000,1400000,1400000,Approved
1430,5,Not Graduate,No,6667851,25800000,12,645,4600000,7200000,20600000,8500000,Approved
6609,4,Graduate,Yes,9555296,30700000,18,454,10800000,5100000,29500000,10500000,Rejected
8112,3,Graduate,No,2514074,18800000,20,399,6200000,5200000,5300000,2300000,Rejected
260,0,Not Graduate,Yes,299813,1100000,10,764,400000,100000,800000,400000,Approved
3,3,Graduate,No,8980631,29700000,20,481,7100000,4500000,33300000,12800000,Rejected
9903,3,Graduate,No,2338261,5100000,16,472,4200000,1000000,11600000,3200000,Rejected
4042,2,Graduate,No,3033518,6500000,6,451,7900000,300000,9400000,1500000,Rejected
7346,1,Not Graduate,No,8519498,24700000,16,530,19700000,6700000,19500000,11900000,Approved
677,5,Not Graduate,Yes,4682002,12800000,16,744,13100000,8600000,12100000,3500000,Approved
6504,2,Not Graduate,Yes,6845757,25100000,6,870,11000000,9900000,26500000,6700000,Approved
3407,5,Not Graduate,Yes,800930,2200000,16,549,2200000,1200000,1700000,1100000,Approved
9520,0,Graduate,Yes,7853448,17800000,10,579,9500000,4900000,19400000,8600000,Approved
4039,3,Not Graduate,Yes,5164808,15000000,20,407,6900000,5000000,15600000,5100000,Rejected
6368,2,Graduate,Yes,6847502,10400000,8,359,12800000,800000,12400000,5400000,Rejected
2551,1,Graduate,No,7415656,19200000,20,390,2200000,4800000,29200000,7000000,Rejected
4768,1,Graduate,No,506595,1100000,16,646,0,1200000,2000000,400000,Approved
7918,5,Not Graduate,Yes,1396008,3000000,20,449,1800000,100000,4200000,500000,Rejected
1867,5,Not Graduate,Yes,201940,300000,10,387,-100000,100000,500000,100000,Rejected
1420,2,Graduate,No,8987377,21700000,14,524,25500000,11000000,34700000,12200000,Rejected
7322,0,Graduate,No,6065346,13200000,16,664,3400000,2900000,12400000,6100000,Approved
5851,2,Not Graduate,Yes,6883313,14500000,18,558,5500000,11600000,22200000,6600000,Approved
3345,1,Graduate,Yes,2130303,6300000,18,874,2400000,2200000,4400000,2200000,Approved
4130,1,Not Graduate,No,7795211,20800000,20,513,10000000,9700000,29900000,10600000,Rejected
1799,2,Not Graduate,Yes,3806694,14500000,18,542,2400000,2600000,10500000,3000000,Approved
6270,0,Graduate,No,3372367,9200000,16,447,1100000,2100000,7100000,4500000,Rejected
782,3,Not Graduate,Yes,10093078,20400000,6,840,26300000,3600000,36500000,12800000,Approved
9117,0,Graduate,Yes,5600292,15900000,16,513,15600000,7100000,21500000,4800000,Rejected
2625,4,Graduate,No,1832554,4100000,10,752,2200000,2500000,3600000,1900000,Approved
7616,4,Not Graduate,No,8419020,19500000,8,406,10000000,8300000,26000000,8300000,Rejected
1611,5,Graduate,No,2089977,5500000,20,680,5400000,1400000,4600000,1200000,Approved
6961,3,Not Graduate,Yes,3567418,13200000,12,745,12600000,8300000,11100000,4300000,Approved
939,4,Not Graduate,Yes,1378348,5100000,16,300,4000000,1000000,3200000,1400000,Rejected
3319,5,Graduate,Yes,8982081,20400000,8,426,5200000,11400000,28200000,9000000,Rejected
8193,4,Not Graduate,Yes,9223124,33000000,8,372,16100000,7400000,28100000,9400000,Rejected
8060,3,Not Graduate,No,406440,1100000,20,863,2400000,200000,2800000,1400000,Approved
5560,4,Graduate,No,6474753,19000000,6,660,2500000,2500000,17100000,5400000,Approved
3284,5,Not Graduate,No,1113449,3900000,20,833,3200000,1200000,3800000,1100000,Approved
1708,1,Not Graduate,No,1400812,4100000,20,505,1200000,1100000,3000000,1900000,Rejected
6209,3,Not Graduate,Yes,602731,1100000,8,840,100000,1100000,1100000,600000,Approved
6654,3,Not Graduate,Yes,3725368,7300000,16,433,2200000,1200000,9800000,4900000,Rejected
3986,1,Not Graduate,Yes,8681498,28600000,10,606,11000000,13200000,25000000,7700000,Approved
7798,5,Not Graduate,Yes,203201,700000,16,564,6000000,700000,1300000,200000,Approved
5232,1,Not Graduate,Yes,2413005,4700000,4,592,700000,500000,7700000,3000000,Approved
7325,0,Graduate,No,9243180,28400000,16,643,19500000,15200000,31100000,10600000,Approved
9575,4,Graduate,Yes,3586765,8500000,14,346,9800000,2500000,17900000,3200000,Rejected
8945,1,Graduate,Yes,5681174,18300000,14,420,3600000,7700000,9600000,4000000,Rejected
3566,1,Not Graduate,Yes,1883713,4700000,4,845,4700000,2300000,3900000,2300000,Approved
8921,2,Not Graduate,No,6833066,15700000,18,538,10500000,7100000,16900000,9100000,Approved
3683,2,Not Graduate,No,9401404,32300000,6,561,14300000,6400000,37000000,10400000,Approved
2694,3,Not Graduate,Yes,8079672,16500000,20,346,19000000,1200000,18500000,8200000,Rejected
7475,2,Not Graduate,Yes,2127640,2300000,8,360,200000,300000,4300000,3000000,Rejected
441,3,Not Graduate,No,4672282,16700000,14,750,4000000,1700000,17300000,3500000,Approved
2058,1,Graduate,Yes,6864532,27200000,4,677,4600000,2400000,27100000,6300000,Approved
2976,5,Not Graduate,No,5178345,13900000,6,397,7800000,4500000,12000000,7000000,Rejected
9595,3,Not Graduate,No,7736320,23600000,20,411,2800000,2600000,27400000,6500000,Rejected
940,3,Not Graduate,Yes,4688387,12800000,18,715,2200000,8600000,11700000,6100000,Approved
324,3,Not Graduate,Yes,9567048,24200000,10,854,3100000,17200000,26400000,12700000,Approved
264,5,Not Graduate,No,9463260,22200000,20,327,24500000,0,30800000,7000000,Rejected
9287,2,Not Graduate,No,1819427,4200000,14,796,4300000,400000,4400000,600000,Approved
2528,5,Not Graduate,Yes,1701106,5200000,18,795,1700000,1200000,4000000,1000000,Approved
1957,5,Graduate,Yes,4560523,11600000,20,300,4800000,1900000,11900000,5700000,Rejected
3129,1,Not Graduate,Yes,500700,1700000,20,592,400000,100000,1400000,500000,Approved
5972,0,Graduate,Yes,4290857,10600000,20,721,2900000,600000,5400000,2900000,Approved
1661,0,Graduate,No,3513595,8800000,14,778,5400000,300000,8400000,3400000,Approved
5209,4,Graduate,No,4573426,5200000,8,352,6700000,2000000,12200000,2900000,Rejected
3855,0,Not Graduate,Yes,3082333,8500000,10,589,1700000,4600000,11000000,3300000,Approved
8726,1,Not Graduate,Yes,6847414,24400000,4,842,3900000,600000,14600000,5200000,Approved
8549,2,Graduate,Yes,7841365,24200000,6,630,15500000,14200000,20000000,7900000,Approved
2338,1,Graduate,No,5696763,15500000,10,519,10500000,8700000,20900000,7000000,Rejected
8109,1,Not Graduate,No,7856559,28300000,20,576,18500000,1800000,23800000,7800000,Approved
7623,4,Graduate,Yes,8262247,20700000,14,333,1800000,2200000,24300000,8000000,Rejected
8841,4,Not Graduate,Yes,598118,1400000,14,852,4200000,0,1200000,200000,Approved
2357,0,Not Graduate,No,9769849,29400000,20,593,1200000,14600000,33800000,8300000,Approved
3203,5,Not Graduate,Yes,4849760,13100000,8,692,8300000,8900000,18300000,2800000,Approved
9167,0,Not Graduate,Yes,1480185,1600000,8,681,1500000,500000,2700000,1500000,Approved
299,5,Graduate,No,803250,2600000,8,535,100000,200000,3000000,1000000,Approved
6077,2,Graduate,Yes,5921011,18500000,8,596,2100000,8200000,13200000,8200000,Approved
3068,1,Not Graduate,No,2190029,5000000,4,730,1100000,2500000,6700000,3200000,Approved
1665,2,Graduate,No,6605563,21400000,10,345,3200000,11800000,20100000,8600000,Rejected
